Customer_ID,Age,Gender,Country,City,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Returns_Rate,Email_Open_Rate,Customer_Service_Calls,Product_Reviews_Written,Social_Media_Engagement_Score,Mobile_App_Usage,Payment_Method_Diversity,Lifetime_Value,Credit_Balance,Signup_Quarter,Churned
CUST-004673,28.0,Female,Indonesia,Jakarta,2.3,15.4,16.7,5.64,38.94,6,6,74.34,134,11.32,18.22,23.17,1,4,64.78,2.8,5,538.45,18.28,2024-Q3,1
CUST-004674,28.0,Female,Indonesia,Medan,3.1,15.2,14.7,8.7,9.64,8,10,85.01,38,28.96,8.08,29.63,1,1,55.99,7.1,3,904.94,7.28,2024-Q3,0
CUST-004675,37.0,Male,Malaysia,Johor Bahru,6.5,12.4,15.0,6.45,38.17,7,8,122.45,41,28.27,49.93,46.87,0,1,52.17,1.6,2,1059.21,29.71,2025-Q1,0
CUST-004676,55.0,Female,Indonesia,Medan,2.5,10.0,19.1,2.0,150.0,2,6,74.7,56,37.94,1.86,78.58,0,4,56.96,2.1,2,556.61,22.39,2024-Q1,0
CUST-004677,40.0,Male,Indonesia,Jakarta,0.6,15.4,9.9,1.47,60.56,5,4,117.13,40,59.46,30.6,58.92,0,3,39.26,0.0,3,530.15,9.57,2024-Q4,0
CUST-004678,50.0,Female,Indonesia,Bandung,3.2,13.6,8.7,10.6,59.69,5,12,73.81,45,26.55,20.09,35.79,2,6,56.38,10.0,3,931.36,13.1,2024-Q2,1
CUST-004679,41.0,Female,Indonesia,Bandung,2.6,8.0,12.6,1.72,85.78,3,7,108.56,37,17.97,15.24,70.86,3,2,44.0,7.5,3,754.28,27.94,2024-Q4,0
CUST-004680,46.0,Male,Philippines,Manila,1.7,16.3,6.9,5.58,38.01,5,8,86.6,21,41.29,3.2,54.78,1,1,62.23,0.9,4,771.32,7.7,2025-Q2,0
CUST-004681,54.0,Female,Thailand,Chiang Mai,3.5,21.6,13.7,8.21,49.08,4,5,97.64,47,55.54,2.92,43.07,0,1,75.43,1.9,2,569.95,12.95,2024-Q1,1
CUST-004682,26.0,Male,Indonesia,Surabaya,1.7,10.8,14.6,1.59,25.88,2,8,96.88,26,27.43,13.75,63.88,1,1,31.35,0.5,2,843.44,209.9,2025-Q2,0
CUST-004683,25.0,Male,Philippines,Cebu,2.5,16.7,13.6,3.3,75.68,4,9,82.93,48,7.54,15.89,53.54,2,3,62.63,5.5,2,803.53,11.59,2025-Q2,0
CUST-004684,41.0,Male,Malaysia,Kuala Lumpur,3.1,29.3,11.8,2.88,20.18,8,7,166.4,19,29.37,3.64,43.89,1,0,59.39,6.7,4,1221.42,7.13,2025-Q2,0
CUST-004685,34.0,Female,Thailand,Phuket,3.3,6.6,23.9,10.5,74.78,9,8,121.5,12,53.2,22.42,53.43,0,3,46.83,3.7,3,1037.54,121.75,2024-Q2,0
CUST-004686,36.0,Female,Indonesia,Medan,3.7,33.5,19.6,11.05,72.22,3,9,96.37,85,16.09,14.56,36.32,0,1,57.88,4.2,1,963.11,12.27,2024-Q4,0
CUST-004687,31.0,Female,Indonesia,Bandung,4.1,12.6,13.4,4.16,22.3,6,11,65.02,104,49.65,14.26,55.57,5,0,71.64,0.0,2,777.86,14.38,2025-Q1,0
CUST-004688,27.0,Male,Singapore,Singapore,3.0,19.6,14.6,7.45,58.73,6,6,331.63,18,37.03,14.44,33.9,1,1,62.18,3.8,2,2113.75,8.64,2024-Q3,0
CUST-004689,52.0,Male,Philippines,Manila,0.7,28.2,22.3,6.77,47.13,2,8,204.54,13,58.37,13.14,33.24,1,3,16.54,9.3,2,1756.26,11.59,2025-Q1,0
CUST-004690,22.0,Male,Malaysia,Penang,3.4,30.7,10.5,5.3,29.76,5,12,50.71,89,70.65,17.26,36.14,2,2,0.0,2.0,4,648.46,35.19,2025-Q2,0
CUST-004691,42.0,Male,Singapore,Singapore,5.1,21.8,8.2,1.93,35.28,9,6,122.49,109,43.45,8.47,35.63,3,2,30.65,5.1,2,852.6,82.49,2024-Q1,0
CUST-004692,40.0,Female,Indonesia,Bandung,0.5,12.4,15.4,11.77,43.31,4,8,174.5,210,60.82,11.73,45.84,2,1,89.89,7.8,2,1500.2,46.44,2025-Q1,0
CUST-004693,17.0,Female,Malaysia,Johor Bahru,0.7,11.7,16.5,1.46,45.21,11,12,115.49,26,44.85,23.13,33.91,0,1,82.47,6.2,5,1476.65,50.11,2025-Q1,0
CUST-004694,25.0,Male,Philippines,Cebu,1.5,13.4,16.9,6.53,67.88,1,10,87.67,20,11.46,33.23,29.51,2,2,59.28,7.9,3,910.89,41.02,2024-Q4,0
CUST-004695,27.0,Male,Indonesia,Jakarta,4.9,33.1,19.0,4.38,49.42,7,6,62.8,29,16.51,20.76,60.92,1,4,23.82,7.2,1,459.75,37.52,2024-Q1,0
CUST-004696,40.0,Male,Malaysia,Kuala Lumpur,1.4,14.9,9.6,8.52,22.6,5,4,114.22,132,56.58,18.9,53.63,2,3,70.4,13.5,4,584.44,29.63,2024-Q2,0
CUST-004697,30.0,Female,Indonesia,Jakarta,5.0,20.6,5.5,8.11,52.87,5,8,53.52,3,14.77,1.14,40.92,1,2,31.12,6.4,2,481.05,58.64,2025-Q1,0
CUST-004698,33.0,Male,Singapore,Singapore,3.2,9.6,10.5,3.55,3.05,5,5,71.53,53,49.41,0.54,21.55,0,1,22.06,0.0,2,460.71,9.05,2024-Q3,0
CUST-004699,18.0,Male,Singapore,Singapore,1.8,8.7,17.5,4.02,30.27,8,6,66.11,70,31.51,9.8,28.59,4,1,52.68,1.6,5,461.51,24.52,2024-Q3,0
CUST-004700,60.0,Male,Philippines,Cebu,12.0,18.2,8.5,2.12,32.19,5,7,116.81,80,25.38,49.09,55.78,0,4,53.25,1.4,1,852.43,21.12,2025-Q1,0
CUST-004701,35.0,Male,Thailand,Bangkok,1.0,15.4,2.4,6.49,51.17,6,10,186.47,45,37.66,9.57,51.98,1,1,61.08,0.0,4,1939.2,8.66,2024-Q3,0
CUST-004702,39.0,Male,Indonesia,Medan,2.8,16.0,14.9,7.78,73.42,7,12,67.65,66,11.19,5.82,69.8,0,3,54.0,5.6,2,904.54,7.34,2024-Q4,0
CUST-004703,28.0,Male,Indonesia,Medan,1.3,6.2,10.6,4.9,42.35,3,10,71.37,23,36.46,19.41,85.1,1,4,57.09,7.5,2,795.74,22.53,2024-Q3,0
CUST-004704,27.0,Female,Indonesia,Jakarta,3.5,17.4,3.6,5.39,30.77,4,6,179.43,22,32.43,26.76,54.78,0,1,43.26,9.4,1,1158.59,21.12,2025-Q1,0
CUST-004705,55.0,Male,Indonesia,Medan,1.4,30.4,14.4,10.77,24.03,3,7,65.69,6,42.19,17.59,75.09,3,3,54.15,4.3,3,553.84,2.72,2024-Q2,0
CUST-004706,15.0,Female,Indonesia,Surabaya,2.0,11.2,11.7,8.34,54.7,4,7,18.68,28,44.89,22.93,60.19,0,1,64.16,7.6,3,221.5,60.91,2025-Q2,0
CUST-004707,37.0,Female,Indonesia,Bandung,1.6,25.2,24.1,9.37,34.1,4,10,244.52,21,56.52,6.9,74.05,1,3,76.45,4.1,3,2506.81,14.85,2024-Q1,0
CUST-004708,21.0,Male,Indonesia,Bandung,2.3,0.0,14.5,1.0,27.94,5,4,153.32,26,64.55,6.31,23.08,1,2,57.63,7.9,2,665.04,63.41,2024-Q1,1
CUST-004709,30.0,Male,Indonesia,Bandung,5.1,11.6,17.5,7.37,57.03,3,8,137.2,39,13.95,0.11,77.1,0,1,43.33,10.0,3,1141.7,6.35,2024-Q2,0
CUST-004710,27.0,Female,Indonesia,Jakarta,0.8,2.7,13.9,6.63,61.39,6,9,108.31,89,38.19,14.67,93.12,0,2,59.34,6.7,2,1055.54,77.13,2024-Q1,1
CUST-004711,23.0,Female,Philippines,Davao,1.5,27.9,10.4,2.87,18.81,6,3,84.37,58,33.94,1.03,92.4,1,0,78.14,10.0,1,301.31,8.46,2024-Q1,0
CUST-004712,34.0,Female,Indonesia,Jakarta,2.1,25.0,11.1,3.39,8.07,2,9,31.56,18,13.89,15.93,27.04,1,2,75.93,10.6,3,380.31,33.79,2024-Q4,0
CUST-004713,15.0,Female,Malaysia,Kuala Lumpur,2.3,9.7,20.5,5.45,36.04,5,11,78.22,25,17.72,33.8,12.74,3,1,33.71,4.4,6,893.31,41.84,2024-Q2,1
CUST-004714,31.0,Male,Thailand,Bangkok,6.3,20.3,18.5,2.65,15.2,3,9,77.24,32,12.27,12.35,81.27,1,1,77.18,3.9,2,756.93,8.65,2024-Q4,0
CUST-004715,33.0,Female,Singapore,Singapore,1.5,27.6,5.1,4.0,12.46,3,8,81.93,34,54.99,9.61,71.81,1,2,52.2,6.0,3,744.45,91.48,2025-Q2,0
CUST-004716,19.0,Male,Indonesia,Jakarta,4.9,28.9,6.5,4.85,17.19,4,4,120.9,129,38.74,7.76,49.08,1,3,43.13,4.2,3,555.53,27.6,2025-Q1,0
CUST-004717,51.0,Male,Indonesia,Jakarta,6.8,14.8,6.8,7.43,58.93,2,5,201.84,61,34.77,34.36,54.19,2,2,41.16,8.1,2,1027.22,20.28,2024-Q4,0
CUST-004718,27.0,Male,Malaysia,Penang,2.5,0.3,20.4,4.23,51.01,9,8,84.43,21,47.75,7.1,52.19,1,2,28.03,7.8,5,730.66,90.67,2024-Q2,0
CUST-004719,31.0,Female,Singapore,Singapore,1.2,10.8,3.6,4.88,87.15,4,4,78.59,16,23.0,4.51,38.72,1,1,69.05,5.0,3,452.42,42.52,2025-Q1,0
CUST-004720,27.0,Male,Indonesia,Bandung,5.8,24.1,18.7,8.56,25.16,3,11,201.35,76,48.55,1.19,33.2,1,3,67.19,3.4,3,2257.75,4.52,2024-Q2,0
CUST-004721,33.0,Male,Indonesia,Jakarta,4.7,34.8,16.4,1.59,64.6,6,6,56.87,121,15.74,6.42,27.27,0,1,42.25,4.7,2,451.77,22.61,2024-Q3,0
CUST-004722,48.0,Male,Singapore,Singapore,1.1,17.6,14.9,6.57,47.87,6,7,86.49,73,75.39,6.3,55.87,1,1,44.79,7.7,4,689.21,32.61,2025-Q2,0
CUST-004723,61.0,Female,Indonesia,Medan,7.4,13.1,11.2,6.97,26.87,6,6,89.39,56,21.92,2.71,20.9,0,0,72.85,7.0,1,628.8,10.0,2024-Q1,0
CUST-004724,42.0,Male,Malaysia,Johor Bahru,1.6,37.2,21.1,7.04,35.07,10,12,56.89,28,68.09,11.48,89.98,1,1,38.06,7.4,3,736.8,28.67,2025-Q2,0
CUST-004725,46.0,Female,Indonesia,Surabaya,2.4,21.2,14.7,4.75,26.78,6,5,72.96,72,48.03,33.13,73.02,1,4,89.42,4.4,3,448.05,52.48,2024-Q4,0
CUST-004726,53.0,Female,Indonesia,Surabaya,4.2,8.2,5.3,3.34,43.17,3,8,73.47,97,36.17,4.03,49.58,1,4,72.76,3.8,2,667.28,4.89,2025-Q2,0
CUST-004727,37.0,Female,Philippines,Davao,6.9,17.0,6.7,9.8,57.73,0,12,134.83,19,47.35,11.37,91.25,4,1,63.14,4.3,4,1715.95,26.75,2025-Q2,0
CUST-004728,51.0,Male,Indonesia,Bandung,3.4,26.0,4.1,3.86,30.63,7,6,75.03,10,78.51,5.96,57.63,1,3,42.39,6.7,3,491.58,50.23,2024-Q1,0
CUST-004729,43.0,Female,Malaysia,Penang,2.3,17.4,21.2,3.21,54.97,6,8,76.19,41,49.5,7.72,75.34,0,6,14.28,6.8,1,628.77,78.34,2025-Q2,0
CUST-004730,36.0,Male,Indonesia,Jakarta,2.0,24.4,22.5,6.05,63.42,2,7,114.18,45,26.04,18.3,76.36,1,0,74.33,4.9,3,885.39,8.43,2024-Q3,0
CUST-004731,38.0,Female,Indonesia,Surabaya,2.2,5.2,20.5,4.15,67.88,5,3,67.35,149,35.9,6.18,34.49,2,2,74.04,3.5,3,220.83,44.17,2025-Q1,0
CUST-004732,15.0,Female,Thailand,Bangkok,10.1,6.5,13.1,8.63,14.54,3,11,53.4,53,35.6,4.8,42.5,2,2,88.22,13.6,3,612.93,17.93,2024-Q3,0
CUST-004733,37.0,Female,Indonesia,Surabaya,3.7,12.1,5.4,5.34,37.02,3,10,378.83,35,8.97,8.27,46.63,0,5,37.46,5.2,6,3857.01,29.6,2025-Q1,0
CUST-004734,17.0,Male,Indonesia,Medan,3.1,15.7,7.7,8.95,52.19,8,3,85.49,94,58.64,34.87,41.96,0,2,18.98,5.0,3,388.92,6.76,2024-Q2,0
CUST-004735,16.0,Female,Thailand,Bangkok,4.7,20.7,8.1,7.12,16.27,9,3,99.77,43,37.79,32.49,58.62,1,1,66.79,7.5,5,348.65,19.89,2024-Q3,0
CUST-004736,36.0,Male,Malaysia,Penang,2.4,23.1,13.7,5.03,11.81,6,9,76.01,11,35.63,14.77,21.41,1,4,97.87,3.4,4,778.44,6.35,2024-Q2,0
CUST-004737,22.0,Male,Malaysia,Kuala Lumpur,6.7,37.7,22.3,8.79,37.47,8,7,38.54,69,33.1,31.95,67.31,0,2,60.32,3.1,2,288.17,27.56,2024-Q4,0
CUST-004738,34.0,Female,Indonesia,Bandung,3.9,12.1,22.3,4.37,29.74,4,4,66.3,97,33.9,8.73,48.11,1,1,65.94,1.8,1,371.34,107.36,2024-Q3,0
CUST-004739,36.0,Male,Indonesia,Surabaya,2.2,15.5,11.1,5.2,34.55,5,8,47.71,15,3.23,4.37,25.71,0,6,38.84,7.7,1,472.75,163.11,2024-Q2,0
CUST-004740,36.0,Male,Malaysia,Kuala Lumpur,1.9,12.3,1.0,7.32,28.57,8,9,118.89,38,57.71,15.39,82.06,1,1,31.4,11.7,2,1118.02,8.47,2024-Q2,0
CUST-004741,24.0,Female,Indonesia,Medan,0.6,26.6,7.0,6.57,81.2,9,9,110.79,27,41.62,32.02,61.27,4,2,62.93,0.0,5,1021.79,20.64,2024-Q4,1
CUST-004742,44.0,Female,Indonesia,Bandung,5.1,27.1,21.1,4.32,28.77,3,13,121.25,33,25.63,11.01,66.75,1,4,34.61,3.6,3,1642.9,43.2,2024-Q2,0
CUST-004743,33.0,Male,Philippines,Cebu,0.8,14.4,15.4,2.16,49.71,6,3,51.29,42,64.52,17.6,56.72,0,1,23.75,4.2,3,213.37,7.03,2024-Q2,0
CUST-004744,39.0,Female,Indonesia,Medan,6.4,34.5,11.9,5.95,48.37,6,8,29.35,17,49.76,19.06,47.9,3,2,88.24,8.4,2,306.16,7.47,2024-Q3,0
CUST-004745,21.0,Female,Indonesia,Jakarta,1.4,12.3,11.4,4.18,4.22,5,7,25.27,48,34.94,7.31,75.67,2,3,40.47,3.0,1,245.78,4.12,2025-Q1,0
CUST-004746,32.0,Female,Indonesia,Bandung,1.6,26.2,9.5,6.07,67.32,9,10,109.76,46,54.83,4.5,44.9,0,2,45.38,2.0,2,1132.65,25.15,2024-Q4,0
CUST-004747,46.0,Male,Indonesia,Medan,8.6,29.6,6.8,4.95,50.52,6,6,70.85,70,58.21,4.71,17.13,0,0,1.43,8.4,3,475.15,13.91,2024-Q3,0
CUST-004748,45.0,Female,Malaysia,Penang,4.8,7.1,26.4,4.21,41.14,8,14,43.61,46,34.19,10.08,67.82,0,0,55.3,2.0,2,669.07,9.88,2025-Q2,0
CUST-004749,25.0,Male,Philippines,Manila,3.0,22.6,24.3,5.33,59.15,4,6,119.13,60,48.25,6.98,71.56,2,1,30.77,0.0,3,742.35,16.73,2025-Q1,0
CUST-004750,28.0,Female,Indonesia,Bandung,8.1,0.0,9.1,5.82,37.04,5,10,142.07,21,47.01,15.22,46.92,1,5,75.81,3.3,4,1420.71,9.27,2024-Q1,0
CUST-004751,,Male,Indonesia,Medan,2.6,24.6,3.5,7.74,55.64,3,1,85.2,130,34.32,15.81,22.1,0,4,47.82,3.1,4,192.86,28.66,2025-Q2,0
CUST-004752,27.0,Female,Singapore,Singapore,2.0,9.2,15.0,7.06,0.48,5,7,63.88,85,11.39,13.14,48.71,0,0,54.35,5.5,3,494.53,17.8,2024-Q4,0
CUST-004753,19.0,Male,Indonesia,Medan,3.2,22.5,13.1,11.24,54.35,4,11,77.83,36,59.2,6.82,38.54,1,4,11.89,2.7,4,959.53,75.43,2025-Q1,0
CUST-004754,32.0,Female,Singapore,Singapore,5.3,24.0,17.8,6.35,41.67,2,8,167.53,32,68.87,14.13,40.68,1,3,55.76,4.0,5,1451.24,25.24,2024-Q4,0
CUST-004755,41.0,Female,Thailand,Phuket,1.0,27.0,19.1,4.32,41.99,3,9,157.4,52,52.31,3.42,56.97,1,3,73.39,4.3,7,1476.07,6.95,2024-Q2,0
CUST-004756,25.0,Female,Singapore,Singapore,1.5,25.1,7.0,5.58,21.15,4,9,77.66,19,41.68,14.6,72.01,1,1,77.94,0.0,1,804.24,4.04,2025-Q1,0
CUST-004757,33.0,Female,Indonesia,Bandung,1.3,18.4,21.7,7.42,33.62,4,8,94.83,47,19.14,5.33,71.08,3,1,92.89,10.4,1,809.86,50.93,2025-Q1,0
CUST-004758,32.0,Female,Thailand,Phuket,1.1,15.0,11.9,8.51,33.04,2,6,700.0,25,29.17,23.23,61.53,0,2,65.27,10.1,3,4351.87,103.13,2024-Q1,0
CUST-004759,46.0,Male,Indonesia,Bandung,2.4,17.4,17.6,9.35,15.22,6,14,281.52,13,16.34,8.76,23.12,1,2,63.16,5.5,2,4034.06,157.74,2025-Q2,0
CUST-004760,27.0,Male,Thailand,Phuket,1.1,9.1,12.4,3.46,45.17,7,10,90.27,30,12.37,26.96,38.22,0,3,74.21,0.0,4,963.56,65.34,2025-Q1,0
CUST-004761,28.0,Female,Singapore,Singapore,0.5,16.3,19.5,9.2,69.46,3,9,193.37,57,8.43,24.7,84.46,1,1,33.94,7.2,2,1834.76,11.92,2024-Q2,0
CUST-004762,25.0,Female,Singapore,Singapore,1.5,15.7,1.0,5.88,9.57,6,8,108.8,41,31.72,19.16,58.42,0,0,62.43,4.9,5,932.55,10.07,2024-Q2,0
CUST-004763,21.0,Female,Thailand,Phuket,1.5,11.7,18.4,3.68,47.8,1,11,199.11,54,46.78,7.45,35.49,0,2,58.87,7.5,4,2253.18,91.35,2024-Q1,0
CUST-004764,40.0,Male,Singapore,Singapore,3.7,4.1,9.0,5.49,29.59,2,15,59.5,51,38.1,1.78,64.38,2,0,75.61,7.4,2,890.29,19.93,2025-Q1,0
CUST-004765,33.0,Female,Indonesia,Jakarta,5.0,7.8,14.4,9.03,27.28,5,8,132.48,36,32.08,3.57,57.5,0,3,62.85,1.6,1,1039.56,26.93,2024-Q2,0
CUST-004766,35.0,Female,Indonesia,Medan,1.7,0.0,21.5,7.14,39.5,2,10,154.77,26,14.73,24.5,21.35,1,3,31.8,5.5,1,1684.2,22.49,2024-Q1,0
CUST-004767,48.0,Male,Malaysia,Penang,1.6,15.5,9.2,2.97,39.8,3,9,87.27,74,52.62,4.21,48.51,0,3,48.04,10.5,1,808.12,19.51,2024-Q1,0
CUST-004768,49.0,Female,Singapore,Singapore,8.3,20.9,8.2,2.99,41.69,2,6,69.87,36,43.65,6.38,42.52,1,3,15.74,3.7,2,504.21,17.26,2024-Q2,0
CUST-004769,16.0,Female,Indonesia,Surabaya,4.9,0.0,11.8,2.92,15.38,2,6,100.08,33,24.2,10.89,35.24,4,2,49.5,8.8,5,627.49,26.3,2025-Q2,0
CUST-004770,41.0,Female,Malaysia,Johor Bahru,3.5,19.9,11.4,4.17,59.8,5,8,41.94,14,6.31,42.56,39.39,2,4,38.61,0.7,3,414.63,42.81,2025-Q1,0
CUST-004771,36.0,Female,Malaysia,Kuala Lumpur,2.2,17.0,7.7,6.19,39.62,3,8,71.19,37,54.66,17.2,94.98,2,4,68.13,8.2,1,586.53,52.71,2024-Q1,0
CUST-004772,29.0,Female,Indonesia,Surabaya,4.8,8.6,14.6,3.18,49.88,2,9,65.32,4,72.99,16.24,53.5,0,2,100.0,0.0,2,662.3,64.61,2025-Q1,0
CUST-004773,38.0,Male,Indonesia,Jakarta,1.2,14.6,14.9,4.93,62.29,4,9,141.47,88,31.83,5.54,63.44,0,2,68.12,4.1,4,1338.14,15.98,2024-Q2,0
CUST-004774,15.0,Female,Indonesia,Bandung,5.0,26.4,16.8,9.51,0.0,5,4,117.38,50,16.45,27.23,91.22,0,3,38.97,0.0,2,543.42,15.79,2025-Q1,0
CUST-004775,50.0,Female,Indonesia,Jakarta,3.9,10.2,9.1,10.04,50.61,7,12,126.14,86,25.15,17.29,53.01,0,3,69.85,9.7,3,1535.68,15.44,2024-Q1,0
CUST-004776,40.0,Female,Indonesia,Jakarta,4.4,18.6,8.3,9.88,34.72,8,9,169.01,51,20.92,13.74,53.42,0,0,17.85,3.9,3,1583.1,139.69,2024-Q2,0
CUST-004777,24.0,Female,Indonesia,Medan,3.0,20.8,13.3,1.51,58.38,7,5,47.85,34,42.57,7.29,67.11,1,0,44.46,5.6,4,311.72,19.76,2024-Q3,0
CUST-004778,28.0,Female,Indonesia,Bandung,0.9,11.4,12.5,10.18,21.97,3,12,215.36,84,17.76,16.87,35.16,1,0,58.56,7.6,2,2640.54,12.45,2025-Q2,0
CUST-004779,15.0,Female,Indonesia,Bandung,1.2,26.1,12.6,6.23,56.71,7,7,146.35,23,55.7,22.63,22.15,0,1,64.26,1.9,4,1083.8,13.57,2025-Q2,0
CUST-004780,31.0,Female,Malaysia,Penang,4.0,21.2,9.8,6.19,16.9,5,7,41.56,61,22.23,7.7,55.85,1,1,77.46,8.8,3,343.56,31.98,2024-Q1,0
CUST-004781,29.0,Male,Indonesia,Surabaya,3.7,16.0,16.0,8.57,46.04,4,14,135.74,60,24.9,6.11,50.98,0,2,82.3,9.6,6,1954.94,5.05,2024-Q3,0
CUST-004782,19.0,Female,Thailand,Chiang Mai,1.9,36.9,8.3,7.76,43.69,3,8,120.94,33,63.16,6.57,27.77,1,0,34.76,2.7,3,1067.66,8.28,2024-Q2,0
CUST-004783,43.0,Female,Thailand,Chiang Mai,1.8,26.1,13.3,1.33,34.89,4,3,111.0,49,57.29,1.29,63.88,2,2,27.67,6.0,1,457.78,36.99,2025-Q2,0
CUST-004784,48.0,Female,Malaysia,Johor Bahru,5.8,4.5,12.2,4.47,17.36,7,7,53.09,32,21.93,62.18,43.18,1,1,58.83,8.5,4,445.04,29.84,2024-Q1,0
CUST-004785,34.0,Female,Thailand,Chiang Mai,2.8,14.9,13.8,5.08,30.63,8,8,88.0,32,23.05,6.58,74.01,0,4,11.69,5.0,4,727.77,16.8,2024-Q3,0
CUST-004786,31.0,Male,Philippines,Davao,1.5,37.7,21.1,2.67,56.46,6,7,127.67,25,32.05,13.23,86.27,1,1,58.64,8.8,4,960.46,32.46,2024-Q1,0
CUST-004787,39.0,Female,Indonesia,Medan,6.4,10.1,6.1,8.49,67.76,5,9,90.68,34,79.92,6.3,43.07,0,1,9.27,5.3,3,866.37,39.03,2025-Q1,0
CUST-004788,34.0,Male,Malaysia,Johor Bahru,6.1,18.5,1.0,9.6,77.08,3,12,42.93,36,40.13,7.87,85.79,1,6,56.48,3.6,2,540.09,28.21,2025-Q2,0
CUST-004789,22.0,Male,Indonesia,Jakarta,2.8,27.8,10.4,5.97,48.54,3,10,72.83,33,73.62,6.73,80.26,3,2,49.85,6.7,3,825.55,12.02,2024-Q2,0
CUST-004790,27.0,Male,Malaysia,Kuala Lumpur,3.2,23.2,7.1,6.75,43.03,6,10,108.01,55,17.84,12.82,70.92,0,0,60.19,3.5,2,1140.1,10.19,2025-Q2,0
CUST-004791,31.0,Female,Singapore,Singapore,4.9,24.4,1.0,5.97,46.98,6,6,80.38,41,39.94,14.99,36.46,0,2,61.16,1.8,3,524.55,16.17,2025-Q2,0
CUST-004792,37.0,Female,Indonesia,Surabaya,4.2,23.9,24.5,6.25,76.57,8,8,250.18,31,52.2,18.4,63.01,2,1,63.43,6.3,2,2138.37,18.27,2025-Q2,0
CUST-004793,34.0,Female,Indonesia,Bandung,0.9,18.2,17.4,8.79,48.41,6,7,134.52,30,47.02,18.24,77.74,1,1,74.81,1.7,2,969.48,11.84,2024-Q3,0
CUST-004794,36.0,Female,Thailand,Bangkok,6.6,11.7,18.0,1.59,39.74,6,7,131.67,64,41.58,1.71,26.01,3,3,89.95,6.5,3,989.69,41.99,2025-Q1,0
CUST-004795,17.0,Female,Indonesia,Bandung,0.7,21.5,12.3,7.22,32.49,5,8,98.36,51,62.88,20.42,27.1,1,1,68.29,6.1,2,920.96,34.9,2024-Q3,1
CUST-004796,41.0,Female,Indonesia,Jakarta,3.7,14.8,16.5,6.03,34.8,3,8,70.03,5,66.32,15.12,54.09,4,3,19.32,4.8,2,638.62,22.03,2024-Q4,0
CUST-004797,34.0,Female,Indonesia,Jakarta,1.0,14.1,11.5,4.22,45.73,2,5,226.9,53,36.91,27.88,57.34,1,1,94.27,3.6,6,1232.43,23.83,2024-Q1,0
CUST-004798,62.0,Female,Singapore,Singapore,4.2,29.9,18.9,4.74,22.97,7,11,72.86,45,58.52,6.02,47.45,0,1,65.02,4.9,1,830.48,26.77,2024-Q1,0
CUST-004799,30.0,Male,Philippines,Davao,1.6,15.0,15.1,10.58,25.47,5,7,93.03,48,51.77,8.22,75.52,3,4,49.33,0.0,1,789.88,5.18,2024-Q4,0
CUST-004800,38.0,Male,Philippines,Manila,1.7,31.6,13.8,2.68,36.72,4,11,85.46,93,25.5,31.19,68.33,2,1,16.03,8.0,4,1008.33,35.31,2024-Q4,0
CUST-004801,65.0,Female,Indonesia,Medan,4.7,20.1,14.2,5.58,28.96,10,5,41.86,49,89.36,19.73,73.0,2,1,0.0,0.0,2,311.02,25.91,2024-Q2,0
CUST-004802,36.0,Female,Indonesia,Bandung,1.0,16.7,22.8,10.07,49.93,3,7,114.29,15,23.34,3.73,79.2,0,0,59.07,2.3,1,891.78,125.73,2024-Q4,0
CUST-004803,33.0,Female,Indonesia,Medan,1.9,3.5,15.0,2.82,51.48,5,16,153.19,71,62.75,25.09,35.11,3,1,61.69,5.3,3,2536.37,3.27,2024-Q4,0
CUST-004804,23.0,Female,Singapore,Singapore,1.1,35.0,7.8,4.86,43.25,3,8,65.39,34,18.31,5.36,20.99,0,1,61.8,4.8,2,547.7,71.09,2025-Q1,0
CUST-004805,51.0,Female,Philippines,Manila,3.0,18.0,16.0,6.11,47.8,13,6,76.19,28,29.27,8.12,22.47,2,2,64.8,6.7,1,533.2,58.68,2025-Q2,0
CUST-004806,21.0,Female,Malaysia,Johor Bahru,1.1,0.0,16.9,7.03,40.35,8,6,57.08,104,7.46,18.56,56.89,1,1,73.87,3.8,4,362.13,41.22,2024-Q2,0
CUST-004807,39.0,Female,Indonesia,Surabaya,3.5,25.9,13.1,5.8,0.0,5,10,240.6,107,23.38,14.96,35.64,1,3,51.51,6.8,3,2450.01,6.56,2024-Q3,0
CUST-004808,29.0,Male,Malaysia,Johor Bahru,6.0,17.6,13.7,3.76,20.48,3,9,113.78,7,34.63,19.27,12.47,2,2,23.2,8.8,2,1132.25,17.56,2024-Q2,0
CUST-004809,32.0,Female,Indonesia,Jakarta,0.4,10.5,7.6,7.12,52.15,8,16,185.06,38,33.34,11.63,75.85,2,3,21.73,3.3,3,3010.1,14.97,2024-Q1,0
CUST-004810,18.0,Female,Malaysia,Johor Bahru,1.6,25.4,14.6,5.75,21.22,6,5,71.51,16,53.44,16.06,17.41,0,3,50.14,5.9,2,473.05,50.56,2024-Q2,0
CUST-004811,49.0,Female,Singapore,Singapore,1.2,0.0,6.7,7.57,55.11,4,5,121.87,96,20.61,2.93,40.37,1,5,51.33,8.9,3,673.6,17.49,2024-Q4,1
